FISHNET_ID,barley_HgHa,cassava_HgHa,groundnut_HgHa,maize_HgHa,millet_HgHa,rapeseed_HgHa,rice_HgHa,rye_HgHa,sorghum_HgHa,soybean_HgHa,sunflower_HgHa,wheat_HgHa,COUNTRY,mean_potato
65638,5.053597927,NA,0.0361226,6.414976915,NA,NA,NA,1.650090694,0.824705335,NA,NA,2.749658779,United States,44.0003
65639,2.043800212,NA,NA,NA,NA,0.166986812,NA,0.162171082,NA,NA,0.620818947,2.147575605,United States,5.50901
65641,0.062627989,NA,NA,NA,0.268939386,0.191287877,NA,0.189393939,NA,0.181818178,NA,0.089038888,Morocco,2.26438
65642,NA,NA,NA,0.049791669,NA,0.01875,NA,NA,0.021874999,0.019583333,NA,NA,Russian Federation,NA
65643,2.394447476,NA,1.746111759,3.145380427,0.215424056,2.112250113,NA,1.851130388,NA,0.496466891,0.834266897,2.186842519,Turkey,25.4218
65651,1.950761256,NA,NA,3.04322371,NA,0.607857141,NA,1.443900386,NA,NA,0.652855706,1.335025032,Belarus,9.07707
65653,2.270204306,NA,NA,2.610085487,NA,1.056558078,NA,1.816256205,NA,1.87000009,NA,1.137295956,Canada,29.5773
65654,2.554195722,NA,NA,5.297668548,NA,2.196630069,NA,1.983040628,NA,NA,NA,2.810887382,Poland,16.25
65656,2.741078575,NA,NA,4.143881753,NA,2.283937084,NA,2.977224958,NA,1.980459856,0.613669821,3.448219441,Bosnia and Herzegovina,9.94835
65657,0.194886614,NA,NA,7.916845141,0.308199275,0.197595146,NA,0.685886066,1.014925219,2.703453333,0.334285707,1.571879884,United States,41.3607
65658,0.360416671,NA,NA,0.497916689,NA,0.187499995,NA,0.506852816,0.21874999,0.195833333,NA,0.14409712,Russian Federation,2.03929
65659,1.929999948,NA,NA,3.430000067,0.059999999,NA,4.650000095,1.109862804,0.039999999,0.819999993,0.948251486,2.112654391,Azerbaijan,10.6152
65662,0.188020835,NA,NA,0.248958344,NA,0.093749998,NA,0.14160982,0.109374995,0.097916666,NA,0.109651771,Mongolia,1.26719
65663,1.323018594,NA,NA,1.936607725,0.694864853,0.732527585,NA,0.889092858,0.596046506,0.835759595,0.473334172,1.353431308,Bosnia and Herzegovina,4.19148
65670,0.033363884,NA,NA,0.029594594,0.019819441,0.025909091,0.115163079,NA,0.025058842,0.034090909,0.039545456,0.056483993,Afghanistan,0.410952
65676,0.888750035,NA,1.143854155,1.434999987,NA,0.55135418,2.493437476,0.822916667,2.263020833,1.028645833,0.506004897,NA,Kazakhstan,10.0885
65681,2.333333333,12.46777831,2.241400878,3.773700078,1.501426591,0.833238309,2.541323939,0.776774206,1.864276701,0.772253129,0.791329968,2.341096693,China,9.2832
65684,0.766559623,NA,NA,1.24932528,NA,0.094669382,NA,0.6920801,NA,0.39211636,NA,0.247436832,Canada,12.0308
65686,0.075,0.534333356,0.029361107,0.138566983,0.021109837,0.035363028,0.09770808,0.043000001,0.059833332,0.06748693,0.025478864,0.133405705,China,NA
65687,3,16.03000069,2.874258112,4.590878522,0.880565617,1.326992915,6.828184534,1.720000029,2.809212446,1.113396527,1.505057449,1.133867376,China,8.70376
65691,0.605150471,NA,NA,1.388493107,NA,NA,NA,0.436177136,NA,NA,0.264444439,NA,Canada,5.93185
65694,3,16.03000069,2.997443451,3.661726737,2.014336348,1.649533574,7.165945937,1.720000029,2.391047478,1.68653134,1.775393167,3.684013319,China,15.4038
65695,0.350119051,NA,NA,0.483690497,NA,0.182142852,NA,0.34301628,0.21249999,0.190238095,0.390725579,0.215837514,Russian Federation,1.77948
65699,NA,NA,NA,4.964501001,NA,NA,NA,0.384443083,NA,NA,NA,NA,United States,22.7993
65703,1.980015794,NA,NA,1.517672966,NA,0.071173256,NA,NA,NA,NA,1.053828984,2.984951538,United States,7.37745
65706,1.638956856,NA,NA,1.730612507,1.404350499,0.762345669,2.720370455,0.881418799,0.794444452,0.922839487,0.580761492,2.024877778,Ukraine,12.1781
65711,2.619229257,NA,NA,4.015238769,NA,1.759174261,NA,2.378275327,0.098437496,0.088125,NA,3.29233819,Poland,18.3633
65712,2.829334736,NA,NA,6.090199471,NA,1.327387571,NA,2.660007,NA,2.380000114,NA,2.250973701,Canada,34.5068
65715,1.029136406,NA,2.051525445,5.118728929,0.693898318,NA,1.185505285,NA,NA,1.186666684,1.100370358,1.256547483,Iraq,3.56214
65717,0.15625,0.834895869,0.063113657,0.215868428,0.075903218,0.032785417,NA,0.089583335,0.198248737,0.080556019,0.087537027,0.191476891,China,0.56074
65720,1.922477233,NA,NA,5.126789848,1.987605121,0.889178157,NA,0.367925614,3.156936869,2.041910102,1.493461791,1.886603029,United States,28.7727
65721,2.685470104,NA,NA,4.712654352,NA,1.404899359,NA,1.831799746,NA,1.3883334,NA,2.184207678,Canada,28.6916
65723,0.11045455,NA,0.142159089,NA,NA,0.068522729,NA,0.079964905,0.28125,0.127840909,0.023013493,0.119510683,Kazakhstan,0.721385
65725,NA,NA,NA,NA,NA,NA,NA,0.091631453,NA,1.3389549,0.862659558,0.129879485,Canada,14.3253
65732,0.925,4.942583545,NA,0.602238691,NA,0.58272121,0.421321112,0.530333342,NA,0.785586298,NA,1.372798153,China,7.5965
65734,0.939259285,NA,0.808981463,4.454907311,0.344814822,0.252870368,3.176759265,1.08953704,4.286944531,0.015925926,0.730688591,1.599351874,Tajikistan,12.4911
65739,1.445324707,NA,2.881499946,9.339296095,2.316500036,1.185848386,7.676755778,0.795772361,4.030333531,1.806292677,1.047245852,1.671838442,Spain,22.3347
65745,0.087181362,NA,0.090666668,0.219666672,0.030666667,NA,NA,NA,NA,0.053333334,0.018000001,0.107840172,Iran,0.447628
65746,2.945454545,15.73854613,1.318148668,2.924148254,NA,1.197689306,5.650001734,1.688727301,3.73716891,1.195158374,0.71422087,3.412963887,China,8.659
65747,4.92132738,NA,NA,NA,NA,2.658636155,NA,6.239084498,NA,NA,NA,6.5982458,United Kingdom,31.5148
65752,1.875165359,NA,NA,3.179786192,0.98137382,0.889178157,NA,NA,2.56441438,1.161118246,1.413293587,1.287824223,United States,28.7727
65754,0.788965534,2.026781696,0.761919535,0.81337618,0.160143593,0.393696996,NA,0.705901608,1.479999989,0.605317693,0.572385241,0.715653388,Kazakhstan,4.14583
65755,2.926482697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.450701629,United States,NA
65759,3,16.03000069,NA,NA,NA,1.296041526,NA,1.720000029,NA,1.98137781,NA,3.720122606,China,16.2734
65760,3,16.03000069,NA,NA,NA,1.20587846,NA,1.720000029,NA,2.134429744,NA,4.626302845,China,18.5144
65762,0.135000005,NA,0.173749998,NA,NA,0.083750002,NA,0.084102325,0.34375,0.15625,0.049052984,0.158477917,Kazakhstan,1.32037
65763,2.9,15.49566733,2.499671119,3.785149123,1.501500043,1.688188232,6.989811444,1.662666694,2.74219872,2.084692322,0.991281726,3.544706766,China,18.9282
65764,3.088717774,NA,NA,8.892604619,1.582070351,NA,NA,0.959533314,3.021061905,2.436808288,0.945475314,2.884230182,United States,15.3095
65768,1.437101523,NA,NA,7.736260717,NA,NA,NA,0.502129705,2.333463916,1.441247165,NA,2.513576989,United States,9.13212
65771,0.238666672,NA,0.059583331,0.458583322,0.081666668,0.042916665,0.561916677,0.092083335,0.098749995,NA,0.061666667,1.074916675,Turkmenistan,2.0958
65774,0.640625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589374998,Mongolia,6.687
65780,1.77524884,NA,NA,7.715719528,0.203359803,0.815079977,NA,1.189254602,0.888157765,2.488083959,NA,2.769858354,United States,27.0583
65784,0.993513609,NA,NA,1.512339982,1.665804464,0.619480503,NA,3.001621958,0.72272724,0.647012985,1.083929051,2.786647307,Russian Federation,5.47974
65786,2.94882226,NA,0.602762185,3.801323533,NA,NA,NA,NA,2.855794772,NA,NA,0.958765333,United States,1.98959
65789,0.01125,NA,0.014479167,NA,NA,0.006979167,NA,0.010416667,0.028645833,0.013020833,0.003649776,NA,Kazakhstan,NA
65791,1.730000019,NA,NA,2.390000105,0.483560562,0.899999976,NA,2.312837601,1.049999952,0.939999998,0.302497208,1.087199807,Russian Federation,7.44898
65793,2.08462111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.613307067,United States,NA
65795,0.742424242,0.485757597,0.056161028,0.150516062,0.038381522,0.034532601,0.138512539,0.052121213,0.108787876,0.062006755,0.048763373,0.695473157,China,14.444
65796,2.77947886,NA,NA,NA,NA,NA,NA,0.907549882,NA,NA,NA,0.018652989,United States,24.4446
65797,3.850930616,NA,NA,5.424115422,NA,NA,NA,1.020213729,NA,1.933814639,0.744089472,3.796016611,United States,13.5728
65801,1.749081951,4.301908016,1.491995222,1.567879744,1.091035922,0.646414784,1.361248115,NA,0.626708271,0.907232658,0.880647365,1.60549739,India,12.5495
65802,0.908756528,NA,1.331666642,2.258576696,1.070555572,0.172135578,NA,0.720267192,1.862592684,NA,0.121750649,1.265220494,Spain,8.9661
65803,1.000626901,NA,NA,1.65106678,0.637659581,0.485664762,0.86970966,0.559236672,0.548103441,0.716223413,0.542728671,0.68870854,Romania,4.77895
65808,5.629570099,NA,NA,10.18727224,NA,NA,NA,NA,NA,NA,NA,6.165636626,United States,48.5593
65809,2.437863312,NA,NA,7.739634527,1.567421551,0.040624003,NA,1.484193797,2.98389577,2.482880926,1.654130779,2.208795823,United States,39.311
65810,1.096359738,11.27109423,NA,3.63743485,0.284153644,1.387059499,0.583779055,1.159696989,NA,2.693816345,NA,2.550461648,Nepal,18.8644
65814,2.019297779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.786392575,Canada,13.4508
65817,2.316232383,NA,NA,NA,NA,NA,NA,0.756291568,NA,NA,NA,NA,United States,21.0224
65818,1.702325135,NA,NA,2.752037299,3.85212118,1.047968809,NA,0.85969293,3.105454618,1.6580474,1.398923805,2.140797266,Albania,5.83758
65820,0.624722229,NA,NA,0.863055593,NA,0.324999991,NA,0.885459854,0.379166649,0.339444444,NA,0.264178053,Russian Federation,4.33003
65825,2.590017256,NA,NA,6.808707935,NA,1.294168353,NA,2.262838787,NA,2.225352299,1.346301527,2.056579879,Canada,28.6916
65827,3,16.03000069,2.165381692,7.062924087,2.464509964,1.253194276,7.650098393,1.720000029,3.838542223,2.087251407,1.382433143,1.804543068,China,21.5137
65830,1.028719761,NA,NA,0.912499972,0.611099419,0.798863626,3.550861608,NA,0.772647619,1.051136364,1.219318222,1.741589774,Pakistan,13.0592
65832,0.106307185,NA,NA,7.360837825,NA,NA,NA,NA,0.371965766,2.763576601,1.301626176,4.057072367,United States,NA
65836,0.032727274,NA,0.042121212,NA,0.011919191,0.020303031,NA,0.03030303,0.083333333,0.037878788,0.008069322,0.01959596,Kazakhstan,0.29376
65839,0.191250008,NA,0.246145831,NA,NA,0.118645836,NA,0.119144961,0.486979167,0.221354167,0.069491727,0.224510383,Kazakhstan,1.88813
65840,1.710806066,NA,1.533403613,6.672143659,2.287611233,1.704000092,2.851470757,1.156012058,NA,1.811371994,NA,1.810609055,Turkey,17.8682
65842,NA,NA,NA,1.820952461,NA,0.685714268,NA,NA,0.799999964,0.716190474,NA,NA,Russian Federation,NA
65844,0.020595238,NA,NA,0.028452382,NA,0.010714285,NA,0.03005596,0.012499999,0.011190476,NA,0.016147753,Russian Federation,NA
65846,1.370519496,NA,NA,1.893376706,0.564998069,0.712986994,NA,2.416705742,0.831818144,0.744675323,1.366552536,1.123910549,Russian Federation,7.71396
65847,3,16.03000069,3.794839678,6.669271207,2.009503909,2.049148865,4.31913722,1.720000029,2.56260252,2.878961968,0.689641533,5.853423735,China,29.1136
65848,0.782105265,3.374736987,0.340113616,1.054198416,0.492901993,0.289218921,NA,0.516969169,0.869086477,0.327976653,0.416971348,0.363254725,China,4.50431
65852,0.264394206,NA,0.231909936,0.524424849,NA,NA,0.626982281,0.166666667,0.458622297,0.235833327,0.209166666,0.534523577,Egypt,1.88768
65853,0.540000021,NA,0.694999993,NA,NA,0.335000008,NA,0.5,1.375,0.625,0.045549195,0.485000014,Kazakhstan,5.36704
65855,1.529006839,NA,3.059999943,9.909662247,2.460000038,1.255846381,8.159889221,0.843574941,4.28000021,1.915312409,1.115322948,1.772629738,Spain,22.5914
65857,0.946584267,NA,NA,NA,NA,1.709090905,1.363636364,NA,NA,NA,1.051946445,0.654056397,Algeria,13.7862
65859,1.624545649,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.917494476,1.612607695,United States,32.9516
65860,1.519393899,NA,NA,0.217272737,NA,0.670606073,NA,1.047325364,0.095454541,0.085454545,NA,0.963431483,Finland,8.00051
65862,1.664171576,NA,NA,1.757237315,1.120000005,0.633333325,2.26000007,0.732255618,0.660000006,0.766666651,0.482478778,1.682206154,Ukraine,12.4169
65869,2.769200153,NA,NA,7.619519093,NA,0.562305976,5.273331739,1.875547271,4.845217221,1.895206203,1.483667498,2.42066259,Italy,17.8179
65875,NA,NA,NA,0.637698702,NA,0.368099157,NA,NA,NA,NA,0.233223136,1.812378686,Mexico,NA
65878,1.008661915,NA,NA,5.183537545,NA,NA,NA,NA,1.290259096,NA,0.082906137,1.315703789,United States,22.6931
65881,0.739381991,NA,NA,7.748539783,NA,NA,NA,0.136268755,NA,2.795621786,1.287501429,4.395603599,United States,NA
65890,NA,NA,NA,2.361547723,1.171390111,0.889285691,NA,0.314011263,1.037499953,0.928809521,0.676911615,1.442573736,Russian Federation,10.0118
65891,1.406674809,NA,NA,NA,NA,0.775116815,NA,1.264504857,NA,1.057777829,NA,1.398910311,Canada,14.1164
65893,2.090142697,NA,NA,NA,NA,1.04711017,NA,0.959359127,NA,0.371875018,0.050511474,1.751829512,Canada,28.76
65894,3,16.03000069,2.549155032,5.240737402,1.983815908,1.239967091,4.560030499,1.720000029,3.398932934,1.282011488,1.594589431,4.080706968,China,12.2668
65903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.408153259,NA,United States,7.35092
65906,4.733162355,NA,NA,8.336867221,NA,NA,NA,NA,2.93012528,NA,NA,5.234009743,United States,27.0243
65907,1.572768103,NA,NA,3.324848944,0.50181818,0.86226964,NA,1.36328785,NA,0.798894069,0.910908518,1.768525573,Austria,11.0657
65911,3,16.03000069,4.616894554,6.317181723,1.833164064,2.467135715,3.737376033,1.703773613,2.538427025,3.370947885,0.832090246,5.779150144,China,32.316
65917,2.874891698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,1.92154
65919,NA,NA,NA,8.504584341,NA,NA,NA,NA,NA,NA,NA,NA,United States,45.0029
65920,0.007398818,15.09491731,NA,NA,NA,NA,NA,0.014333334,NA,0.019773751,NA,0.011184682,China,NA
65926,0.960000038,NA,1.235555543,2.91555553,NA,0.59555557,2.693333308,0.888888889,2.444444444,1.111111111,0.634149594,0.362525263,Kazakhstan,10.6981
65931,1.17750001,NA,NA,1.195000052,NA,0.449999988,NA,0.679727137,0.524999976,0.469999999,NA,0.991306384,Mongolia,9.10166
65935,0.508055533,NA,NA,1.024722271,0.697500002,NA,1.033333374,NA,NA,NA,NA,0.620000025,Afghanistan,14.4157
65936,1.730000019,NA,NA,2.390000105,0.913175501,0.899999976,NA,3.165807108,1.049999952,0.939999998,0.111212209,2.203197576,Russian Federation,10.2553
65937,2.452846308,NA,1.374706831,5.403337512,0.219962619,2.130000114,0.055268408,1.289704823,NA,2.44260786,1.903188395,2.386766689,Turkey,20.4845
65939,1.740298755,NA,3.626666599,7.598976533,NA,NA,2.333431466,0.605827252,1.013333321,0.458435725,NA,1.139721596,Greece,15.1267
65940,1.33014689,NA,1.594520539,0.923957644,0.989930592,0.618700653,2.899027548,NA,0.854408266,0.501837247,0.441818199,2.004360135,India,21.7307
65948,NA,NA,NA,5.126181861,NA,NA,NA,0.612280285,4.723850473,1.908305286,0.620137835,3.452885942,United States,28.473
65951,3,16.03000069,3.064675148,5.049401449,2.655261517,1.51719214,7.487533664,1.720000029,3.259544373,2.392380945,0.86554986,2.425504667,China,27.0529
65952,0.460802284,NA,NA,NA,NA,0.214258151,NA,0.361178084,NA,0.378636382,NA,NA,Canada,6.27397
65953,0.376923508,NA,NA,NA,NA,0.187777784,NA,0.385017845,NA,NA,NA,0.473684576,Norway,2.80839
65955,0.125,0.667916695,0.059401085,0.240539114,0.060722575,0.030750461,0.338097175,0.071666668,0.158598989,0.160111338,0.082322056,0.203431547,China,1.77283
65961,3.804839697,NA,NA,5.600297897,1.032788203,NA,NA,NA,NA,NA,0.917494476,1.373356499,United States,37.659
65962,3.769999981,NA,1.952204883,4.059999943,1.129999995,0.817297291,4.083109057,1.180540575,0.914594573,0.941455055,NA,2.047519375,South Korea,24.82
65964,1.416666667,7.569722546,1.424494527,3.247163865,0.688189179,0.739819926,0.126169589,0.812222236,1.797455211,1.210352814,1.794562196,2.375799387,China,12.2588
65966,0.405384651,NA,NA,0.664695516,0.851999974,0.605999994,NA,0.6,NA,0.575999987,0.027625568,0.675523047,Morocco,5.88741
65967,1.132167367,14.9178787,0.16390238,1.506462169,0.994515331,0.341708217,2.2808021,NA,NA,0.545180141,NA,1.471804481,India,17.0732
65973,1.669999957,NA,NA,2.462419494,0.961579919,NA,2.241121661,0.850000041,0.824779164,0.715788787,NA,1.592824891,North Korea,7.79141
65980,1.656136385,NA,0.157954544,2.118409184,0.977625146,0.873863617,NA,3.081764198,1.243181776,0.975227271,0.435551812,1.090570221,Kazakhstan,8.74491
65981,0.71309539,NA,0.585523101,1.463115161,NA,NA,0.357024056,0.424242424,1.058399979,0.600303014,0.53242424,1.347976742,Egypt,5.42707
65983,1.41081846,NA,NA,1.176459371,0.836385867,2.130000114,2.896948768,NA,NA,NA,0.556070056,1.136466996,Turkey,21.5409
65985,1.665925944,NA,NA,2.301481583,0.916280839,0.866666644,NA,2.788221783,1.011111065,0.905185183,0.608289564,1.994158409,Russian Federation,6.73067
65986,1.665365889,NA,1.960324952,4.667730145,NA,NA,NA,1.693674208,2.304437936,1.45673133,0.873556535,3.149919107,United States,24.0848
65989,0.125,0.667916695,0.177354654,0.23231556,0.052774593,0.108983248,0.204458773,0.071666668,0.14958333,0.140097419,0.154214164,0.206673483,China,0.0324639
65991,1.36368571,NA,NA,0.95285714,NA,0.923272524,NA,1.537126598,NA,NA,0.635238107,1.880922295,Belarus,9.94574
65992,1.530833294,NA,NA,3.549888562,1.121843278,NA,4.435782773,1.090833386,1.14094458,1.618114444,NA,1.287492443,North Korea,9.39807
65994,1.742108226,NA,NA,6.161548628,NA,NA,NA,0.967611386,3.904064629,1.757240033,0.440016579,1.535268258,United States,21.3131
65995,5.381897926,NA,NA,9.131932259,2.440000057,1.010641575,NA,1.592612902,1.940000057,0.859709024,0.770309448,2.062413692,France,22.6333
65996,2.679970357,NA,NA,4.865601465,NA,1.854601696,NA,2.241594993,NA,NA,NA,3.174831418,Poland,19.6531
65997,NA,NA,NA,0.796666702,NA,0.299999992,NA,NA,0.349999984,0.313333333,NA,NA,Russian Federation,NA
65999,3,16.03000069,3.325357618,3.655891943,2.014336348,1.698148944,7.188305966,1.720000029,3.145084945,1.847124429,0.377638477,4.70024124,China,19.8822
66002,4.072437852,NA,NA,NA,0.107407411,1.394649117,NA,0.29731365,0.151708537,NA,0.159671065,4.459779095,United States,41.1601
66004,0.362542088,9.88516709,0.669450242,2.31027211,0.517191014,0.412146602,2.697735417,0.702333345,1.465916632,0.91399551,0.584076842,1.863951655,China,2.99061
66005,1.662597421,NA,NA,2.296883218,1.080363839,0.864935042,NA,3.785560911,1.009090863,0.903376621,0.591706753,1.979685338,Russian Federation,10.4769
66006,1.730000019,NA,NA,2.390000105,1.178075353,0.899999976,NA,3.084204152,1.049999952,0.939999998,0.098078576,1.372435817,Russian Federation,14.3402
66007,0.166666667,0.890555594,0.132945286,0.315464881,0.070366124,0.081398278,0.244336896,0.095555557,0.19944444,0.050168218,0.11547438,0.247738017,China,0.541987
66010,3.260128776,NA,NA,6.090199471,NA,1.536507626,NA,1.747761011,NA,2.380000114,NA,2.498962492,Canada,34.5068
66011,2.977272727,15.90856129,2.889746965,2.572229783,0.765896338,0.974970483,5.426286932,1.706969725,3.543438588,1.614358969,1.539432612,1.350487718,China,11.7828
66012,0.913224097,NA,NA,5.690572662,NA,NA,NA,0.841262451,1.413232688,2.148187335,1.264862754,3.117381746,United States,8.86906
66015,5.930054188,NA,NA,7.796741009,2.440000057,0.65076673,NA,1.28460753,1.455000043,NA,0.517966688,1.69306314,France,26.6915
66017,1.013745273,NA,2.571636391,6.230545599,0.869818198,NA,3.145302218,NA,NA,1.512727295,0.746709444,2.439123431,Iran,24.5519
66019,2.539895261,NA,NA,4.956493735,NA,1.581403789,2.326414257,1.897223478,2.54968741,1.615813255,1.512500731,2.395059725,Switzerland,17.4449
66020,2.94882226,NA,NA,NA,NA,NA,NA,NA,0.834249655,NA,NA,1.535536048,United States,NA
66023,2.98463409,NA,NA,9.194943516,NA,NA,NA,2.529643553,4.553023665,3.148407768,NA,4.380979891,United States,24.6642
66026,1.671418283,NA,NA,1.82390517,NA,1.448400078,3.795082493,0.764252443,NA,NA,NA,1.023968,Turkey,12.4592
66027,1.284312931,NA,2.542616809,5.342277453,0.597757019,0.31968036,2.757274663,0.982266446,1.030370421,NA,0.45827019,1.60793884,Portugal,19.7462
66030,1.644555569,2.466451645,NA,NA,NA,2.436850647,NA,1.720000029,NA,2.903764656,NA,4.692335326,China,1.87364
66036,1.318095253,NA,NA,1.820952461,NA,0.685714268,NA,1.923581441,0.799999964,0.716190474,NA,1.033456167,Russian Federation,7.8916
66037,2.233324732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139698344,Canada,NA
66040,0.081211808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071844863,Canada,0.549012
66041,1.498013496,NA,3.059999943,8.594398499,2.460000038,0.617629337,NA,NA,2.568000126,NA,1.761036158,1.128430152,Spain,29.2459
66042,0.528611117,NA,NA,0.73027781,0.357470847,0.274999993,NA,0.949460149,0.320833319,0.287222221,0.027185207,0.420786636,Russian Federation,4.12823
66045,0.306818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.282272726,Mongolia,2.41234
66051,3.12323377,NA,NA,5.971079628,1.0565263,1.946085319,NA,2.696060278,0.022187501,0.034924654,0.848833894,3.557651281,Czech Republic,15.2257
66054,1.606428589,NA,NA,2.219285812,NA,0.835714264,NA,2.016481825,0.974999956,0.872857141,NA,0.826863587,Russian Federation,NA
66063,NA,NA,NA,0.081477276,NA,0.030681817,NA,NA,0.035795453,0.032045454,NA,NA,Russian Federation,NA
66066,1.936801399,4.301908016,0.616713888,0.4665661,0.858549999,0.626725109,1.163427832,NA,0.770482554,0.80630875,0.355909105,2.649952146,India,20.4454
66068,2.948375513,NA,NA,5.742975291,NA,1.133608282,NA,1.342792019,NA,1.272302657,0.170198876,2.424446672,Canada,14.5317
