"","mean_cassa","Fishnet_ID","COUNTRY","Cassava_Pr","Cassava_Error_Ratio"
"2150",5.342605858,45899,"Madagascar",0.789098873,0.147699249
"2151",5.801523579,161,"Tanzania",0.856761372,0.147678685
"2152",6.57628061,48216,"Cambodia",0.970430984,0.147565325
"2153",6.812750292,10902,"China",1.004691589,0.147472246
"2154",8.160727622,51651,"China",1.203280951,0.147447753
"2155",5.459924116,55059,"Angola",0.804219984,0.147295084
"2156",4.714410345,56137,"Brazil",0.694218303,0.147254535
"2157",5.192727479,50230,"Zambia",0.764332054,0.147192792
"2158",4.617520845,52950,"Zambia",0.679588677,0.147176093
"2159",6.038288757,35024,"Philippines",0.888558537,0.147154032
"2160",5.811822956,50285,"Paraguay",0.85506212,0.147124599
"2161",6.216588454,47785,"Ghana",0.91460703,0.147123625
"2162",5.386990839,5542,"Congo DRC",0.792199016,0.147057799
"2163",6.517399109,51091,"Ghana",0.958311408,0.147038933
"2164",4.401065162,27357,"Argentina",0.646798538,0.14696409
"2165",5.696725488,51072,"Madagascar",0.837191131,0.146960062
"2166",5.945257001,55311,"Tanzania",0.87369081,0.146955936
"2167",5.3656264,8679,"Zimbabwe",0.788026432,0.146865692
"2168",6.214067645,57759,"Myanmar",0.9125772,0.146856657
"2169",5.463966085,42565,"Burundi",0.802404463,0.146853851
"2170",5.42536559,52528,"Guinea",0.796668144,0.146841375
"2171",5.520000219,47861,"Zambia",0.810380875,0.146808124
"2172",5.299847339,62935,"Myanmar",0.77743365,0.14668982
"2173",5.934289152,28694,"Bolivia",0.870427885,0.1466777
"2174",5.797651381,52655,"Angola",0.85008089,0.146625044
"2175",6.541329834,6542,"Brazil",0.958861354,0.14658508
"2176",5.160000205,33415,"Zambia",0.755834244,0.146479499
"2177",7.286033128,31417,"Indonesia",1.067058039,0.146452537
"2178",6.686189534,35368,"Brazil",0.979058931,0.14643003
"2179",4.415092342,47505,"Mozambique",0.646437018,0.146415288
"2180",6.314908775,48435,"Brazil",0.92402131,0.146323778
"2181",5.61275885,44128,"India",0.820734176,0.146226517
"2182",5.844271084,57056,"China",0.854560302,0.146221879
"2183",6.135378646,51530,"Angola",0.897028724,0.146205927
"2184",5.137206208,52367,"Congo DRC",0.750397644,0.146071155
"2185",5.567441702,51484,"Guinea",0.81310601,0.146046614
"2186",5.207027483,55148,"India",0.760211478,0.145997209
"2187",4.168048684,44936,"Angola",0.608065043,0.145887222
"2188",6.633042802,53678,"Brazil",0.967531474,0.145865405
"2189",7.180104474,76018,"China",1.046345851,0.145728499
"2190",7.046423038,45166,"Brazil",1.026546867,0.1456834
"2191",5.871130844,41213,"Angola",0.855260945,0.145672268
"2192",3.298909093,54950,"Peru",0.480464339,0.145643401
"2193",5.52675724,49754,"India",0.804748252,0.145609481
"2194",5.79686373,58831,"Philippines",0.844077263,0.145609299
"2195",6.287893581,42632,"Argentina",0.915227009,0.145553832
"2196",5.303878828,48328,"Zimbabwe",0.770662562,0.145301691
"2197",5.82420346,62414,"Philippines",0.845946874,0.145246793
"2198",5.95973287,48142,"Bolivia",0.86508663,0.145155269
"2199",7.886891314,60651,"China",1.144720298,0.145142142
"2200",4.290756312,46267,"Chad",0.62201158,0.144965487
"2201",5.35336316,44977,"Guinea",0.776014091,0.144958238
"2202",5.778000562,44353,"Philippines",0.83749748,0.144945898
"2203",7.723373269,62551,"Mali",1.119453721,0.144943625
"2204",6.300357838,61804,"Philippines",0.912647118,0.144856394
"2205",6.577984376,52254,"Bolivia",0.952746418,0.144838656
"2206",5.790689924,49321,"Peru",0.838654208,0.144828029
"2207",5.49525547,44208,"Guinea",0.795858334,0.144826449
"2208",5.352465424,59528,"Ecuador",0.775100342,0.144811835
"2209",6.70954644,35327,"Brazil",0.97113671,0.144739547
"2210",6.668498624,42890,"Brazil",0.964925526,0.144699067
"2211",5.72119585,60445,"Myanmar",0.826777232,0.144511262
"2212",5.49525547,14355,"Guinea",0.794126089,0.144511223
"2213",6.604677515,58109,"Brazil",0.954034161,0.144448258
"2214",5.766602166,53931,"Myanmar",0.832723233,0.144404488
"2215",6.594998781,47171,"Benin",0.952318097,0.144400041
"2216",6.549590383,57390,"Brazil",0.945022478,0.144287264
"2217",5.985277639,55173,"Angola",0.863143297,0.144211071
"2218",5.545397775,51100,"Malawi",0.799344105,0.144145495
"2219",5.903058323,44863,"Angola",0.850781631,0.144125568
"2220",4.458403493,50487,"Mozambique",0.642535581,0.144117862
"2221",4.684417548,42748,"Mozambique",0.675061638,0.144107913
"2222",8.015181624,50403,"Brazil",1.154102304,0.143989539
"2223",5.935546232,48836,"Chad",0.854453201,0.143955277
"2224",5.549415913,51704,"Congo DRC",0.798234456,0.143841166
"2225",5.993119107,45782,"Angola",0.86154933,0.143756417
"2226",7.824167002,54155,"China",1.124395478,0.143708011
"2227",5.459924116,55010,"Angola",0.784441526,0.143672606
"2228",5.429229083,56304,"Philippines",0.77951826,0.143578075
"2229",5.335411299,55160,"Mozambique",0.765873911,0.14354543
"2230",6.220991521,55429,"Kenya",0.892656605,0.14349105
"2231",5.937322461,31693,"Congo DRC",0.85181038,0.143467091
"2232",5.457093974,59607,"Guinea",0.782903178,0.143465218
"2233",5.941633548,51111,"Tanzania",0.851746827,0.143352299
"2234",6.245216452,52545,"Colombia",0.89524071,0.143348228
"2235",5.011334869,52831,"Zambia",0.718265835,0.143328246
"2236",5.027162835,26262,"Cameroon",0.72052849,0.143327064
"2237",7.064516354,47354,"Panama",1.012379669,0.14330488
"2238",7.096434656,24391,"Brazil",1.016552646,0.143248363
"2239",6.588081886,24121,"Bolivia",0.942803803,0.143107481
"2240",5.262739715,51302,"Mozambique",0.752947641,0.143071419
"2241",5.891849551,40117,"Brazil",0.84293101,0.1430673
"2242",4.971221111,9212,"Congo DRC",0.711101647,0.143043657
"2243",5.797651381,56012,"Angola",0.829242138,0.1430307
"2244",6.682117754,51644,"Ghana",0.955663825,0.143018106
"2245",4.06130275,54007,"Central African Republic",0.580756846,0.142997674
"2246",6.420909895,47644,"Bolivia",0.918130869,0.142990773
"2247",4.697038708,53549,"Zambia",0.671332655,0.142926788
"2248",6.652499265,56313,"Brazil",0.950023249,0.142806968
"2249",6.090990259,45681,"Myanmar",0.869708817,0.142786112
"2250",6.512802087,61001,"Laos",0.929088743,0.142655762
"2251",5.796525293,48759,"Brazil",0.826779452,0.142633631
"2252",5.37207178,35421,"Madagascar",0.765725791,0.142538265
"2253",5.519597798,54946,"Congo DRC",0.786482069,0.142489018
"2254",7.000240192,59307,"Mali",0.997277155,0.142463277
"2255",5.786565124,45735,"Angola",0.824298458,0.14245039
"2256",5.600000223,51719,"Zambia",0.797704112,0.142447157
"2257",5.113151272,40527,"Chad",0.728213915,0.142419787
"2258",5.16724448,55780,"Mauritania",0.735875012,0.142411495
"2259",6.860401047,47802,"Laos",0.976782909,0.142379855
"2260",5.517633347,47384,"Congo DRC",0.785558351,0.142372336
"2261",5.462550207,44435,"Zimbabwe",0.777707973,0.14237086
"2262",5.547240907,53749,"Zimbabwe",0.789530566,0.142328516
"2263",5.730806897,17363,"Congo DRC",0.815579269,0.14231491
"2264",6.093739218,55038,"Guyana",0.866995764,0.14227648
"2265",6.040580243,49378,"Congo DRC",0.859405628,0.142272032
"2266",5.60295069,46719,"Angola",0.796812017,0.142212927
"2267",5.773114204,49919,"Philippines",0.820872448,0.142188846
"2268",5.037579527,42821,"Ecuador",0.716185083,0.142168492
"2269",5.323636575,47441,"Zambia",0.75667962,0.142135852
"2270",6.191666524,46879,"Angola",0.879857799,0.142103551
"2271",6.702751668,42580,"Cambodia",0.952393579,0.14208994
"2272",7.179108984,54895,"Malaysia",1.019956077,0.142072795
"2273",6.332174612,42495,"Myanmar",0.899557717,0.14206142
"2274",4.351763368,40074,"Brazil",0.618040034,0.142020598
"2275",5.469219804,56225,"Mexico",0.775367742,0.141769351
"2276",5.725842276,46120,"Bolivia",0.811354121,0.141700397
"2277",7.324846242,49834,"Brazil",1.037449233,0.141634268
"2278",5.076166884,55738,"China",0.718627357,0.141568899
"2279",5.523456208,46298,"Madagascar",0.781478438,0.141483594
"2280",6.020418263,36018,"Brazil",0.851207401,0.141386755
"2281",5.785190706,56118,"Angola",0.817556176,0.141318794
"2282",7.478714731,28113,"China",1.055910625,0.141188782
"2283",6.760493334,57964,"Colombia",0.954159365,0.141137535
"2284",6.199848269,49810,"Tanzania",0.874834737,0.14110583
"2285",5.524671219,49758,"Mozambique",0.779514685,0.141097027
"2286",5.97768813,53645,"Burundi",0.842754171,0.140983295
"2287",7.180104474,40806,"China",1.012160142,0.140967328
"2288",6.566178209,65399,"India",0.925536823,0.140955179
"2289",5.670663234,46437,"Malawi",0.798610607,0.140831958
"2290",5.553952628,53170,"Burundi",0.781774871,0.14076009
"2291",6.715810782,49818,"Brazil",0.945184585,0.140740205
"2292",7.882867015,54593,"China",1.109257717,0.140717548
"2293",6.255287899,52670,"Chad",0.87970691,0.14063412
"2294",6.413611842,49716,"Guyana",0.901357124,0.140538147
"2295",5.546893561,46570,"Madagascar",0.779525589,0.14053372
"2296",6.044339122,49949,"Cameroon",0.848969219,0.140456914
"2297",3.993814568,41410,"Colombia",0.560746096,0.140403638
"2298",6.179999828,44427,"Kenya",0.867506645,0.140373247
"2299",7.006465008,52336,"Mali",0.983033539,0.140303782
"2300",5.410909306,52975,"Zambia",0.759140028,0.140298051
"2301",7.310719096,38294,"Brazil",1.024809979,0.140179094
"2302",7.466259262,57160,"Indonesia",1.046498997,0.140163763
"2303",6.334394787,57995,"Angola",0.887688624,0.140137875
"2304",5.469613651,45840,"Madagascar",0.76640964,0.140121348
"2305",6.519310246,55208,"Colombia",0.913253697,0.140084405
"2306",5.821543184,34158,"Madagascar",0.815252873,0.140040681
"2307",6.04626507,52319,"Madagascar",0.846638081,0.140026623
"2308",5.598323273,56852,"Brazil",0.783639975,0.139977621
"2309",5.439841075,46294,"Mozambique",0.761356795,0.139959382
"2310",6.546624446,53403,"Myanmar",0.91531431,0.139814696
"2311",5.092514233,23493,"Mozambique",0.711935127,0.139800321
"2312",6.903520611,49878,"Brazil",0.96486085,0.139763594
"2313",5.028995819,52821,"Peru",0.702781607,0.139745912
"2314",5.450605604,33170,"Madagascar",0.761667529,0.139739982
"2315",6.64630417,46135,"Argentina",0.928586363,0.139714695
"2316",7.788606657,56379,"Indonesia",1.087237133,0.139593278
"2317",5.760000229,18508,"Zambia",0.803422355,0.139483042
"2318",7.026027926,26631,"Brazil",0.97927655,0.139378403
"2319",5.752017653,46614,"Madagascar",0.801639442,0.139366652
"2320",6.232919375,61322,"Philippines",0.868472684,0.139336422
"2321",5.295995076,52628,"Madagascar",0.737491122,0.139254495
"2322",7.902966354,42487,"Brazil",1.100144446,0.13920652
"2323",6.668152163,59857,"Nigeria",0.927988592,0.139167279
"2324",6.010177522,4998,"Madagascar",0.836413971,0.139166267
"2325",6.004549789,45343,"Philippines",0.835355312,0.139120391
"2326",6.83956014,52296,"Nigeria",0.951312032,0.139089651
"2327",6.214965933,56174,"El Salvador",0.863687639,0.138969006
"2328",5.469305429,23702,"Angola",0.759979322,0.138953535
"2329",4.874932991,47053,"Brazil",0.677365498,0.138948679
"2330",6.386115555,43318,"Angola",0.887246202,0.138933628
"2331",6.898229096,51470,"Brazil",0.958360127,0.138928428
"2332",6.076462548,55065,"Philippines",0.843596372,0.138830177
"2333",6.565488743,57601,"Myanmar",0.911164623,0.138780928
"2334",6.225000469,43238,"Malawi",0.863442757,0.138705653
"2335",6.360530156,47615,"Angola",0.881920191,0.138655139
"2336",5.076827226,41226,"Madagascar",0.703448725,0.138560698
"2337",6.224161489,58075,"Philippines",0.861697302,0.138443918
"2338",6.071523242,59087,"Philippines",0.839328621,0.138240206
"2339",6.554545272,54718,"Kenya",0.906004264,0.138225342
"2340",5.914738572,55157,"Tanzania",0.817556993,0.13822369
"2341",6.606733823,47394,"Laos",0.913132746,0.138212432
"2342",6.286720157,52887,"Bolivia",0.868753775,0.138188714
"2343",5.503808795,48571,"Mozambique",0.760425775,0.138163552
"2344",6.191666524,48267,"Angola",0.855179107,0.138117759
"2345",6.247954401,15083,"Angola",0.8622659,0.138007713
"2346",7.569722546,45581,"China",1.0434113,0.137840098
"2347",6.006276776,21367,"Colombia",0.827883603,0.137836406
"2348",7.146545535,50699,"Laos",0.984527935,0.137762774
"2349",6.750899845,59781,"Nigeria",0.929601561,0.137700393
"2350",6.382315088,73315,"Kazakhstan",0.878799896,0.137692966
"2351",5.386116016,52316,"Ecuador",0.74142584,0.137655007
"2352",6.460168376,37929,"Angola",0.889169352,0.137638727
"2353",4.898055765,42524,"Kazakhstan",0.674052383,0.137616315
"2354",5.461272605,57714,"Congo DRC",0.751186998,0.137547977
"2355",6.034992622,46422,"Brazil",0.829708075,0.137482865
"2356",6.915764177,58338,"India",0.950531198,0.137444131
"2357",6.382315088,60580,"China",0.877207137,0.137443408
"2358",5.742301768,53898,"Congo DRC",0.788987795,0.137399222
"2359",5.132252039,21975,"Malawi",0.70509582,0.137385268
"2360",6.323093394,22003,"Angola",0.868628254,0.13737394
"2361",5.623894489,55007,"Malawi",0.772244949,0.137314978
"2362",5.937322461,57187,"Congo DRC",0.815146266,0.137291897
"2363",5.929999828,29846,"Cabo Verde",0.81323131,0.137138505
"2364",6.69329933,56559,"Brazil",0.916961464,0.136996931
"2365",6.082020172,48333,"Philippines",0.832962586,0.13695492
"2366",5.900632728,787,"Brazil",0.807309884,0.136817511
"2367",6.462750709,53992,"Angola",0.883659559,0.136731184
"2368",7.286363948,34084,"China",0.996176522,0.13671792
"2369",5.920911753,42354,"Myanmar",0.808886967,0.136615272
"2370",5.531415482,55149,"Mozambique",0.755022829,0.136497219
"2371",5.629091133,54741,"Zambia",0.76825238,0.136478938
"2372",6.048677267,35976,"Malawi",0.825270527,0.136438182
"2373",6.827803286,61852,"India",0.931266748,0.136393318
"2374",8.192648676,54646,"China",1.117118772,0.13635624
"2375",7.239048911,56774,"Brazil",0.987047394,0.136350425
"2376",6.528204942,60336,"Dominican Republic",0.889643565,0.136276905
"2377",6.420909895,56548,"Bolivia",0.874986297,0.136271387
"2378",7.029124109,53023,"Brazil",0.95770842,0.136248614
"2379",5.915145494,1979,"Angola",0.805551539,0.136184569
"2380",5.398384863,45619,"Zambia",0.734797645,0.13611435
"2381",8.163426276,45572,"China",1.110575434,0.136042808
"2382",5.66116733,30419,"Madagascar",0.769591252,0.135942149
"2383",6.040580243,52662,"Congo DRC",0.821138915,0.135937092
"2384",6.313348069,33152,"Tanzania",0.857775311,0.135866944
"2385",8.345138232,63697,"China",1.133721134,0.135854087
"2386",6.170299932,32131,"India",0.8381772,0.135840593
"2387",5.52198369,37301,"Zambia",0.749575132,0.135743815
"2388",5.122700706,49389,"Mozambique",0.695108143,0.135691734
"2389",5.532912056,48363,"Mozambique",0.750611744,0.135663053
"2390",5.75,10392,"Argentina",0.779697206,0.135599514
"2391",7.78453996,47464,"Argentina",1.055196579,0.135550281
"2392",6.500893434,12730,"Guinea-Bissau",0.881036418,0.135525436
"2393",5.117071045,44163,"Brazil",0.693189542,0.135466077
"2394",6.976018817,48940,"Pakistan",0.944823413,0.135438771
"2395",7.196636283,57934,"Belize",0.974570347,0.135420259
"2396",7.150281919,54785,"Vietnam",0.968123391,0.135396534
"2397",4.927738358,55579,"Gabon",0.667164702,0.135389636
"2398",7.514062822,55376,"China",1.017209002,0.135374035
"2399",6.886865139,57647,"Philippines",0.932269419,0.135369199
"2400",6.894045694,46063,"Benin",0.933211546,0.135364862
"2401",5.784934145,57456,"Brazil",0.78274542,0.135307577
"2402",6.610997025,56783,"Angola",0.892775052,0.135043935
"2403",6.64009069,36840,"Nigeria",0.896618243,0.135031024
"2404",4.608065738,30015,"Colombia",0.621815509,0.134940677
"2405",6.326738271,53454,"Philippines",0.853344682,0.134879087
"2406",6.176513294,41324,"Guinea",0.83258003,0.134797739
"2407",6.377174882,35886,"Brazil",0.859569079,0.134788381
"2408",5.306002142,56534,"Ecuador",0.715185239,0.134787967
"2409",5.911483665,50307,"Madagascar",0.79673546,0.13477758
"2410",4.490988612,60632,"Myanmar",0.605266978,0.134773661
"2411",6.523333152,57803,"Kenya",0.87913086,0.134767126
"2412",6.580555373,46679,"Kenya",0.886486895,0.134713082
"2413",6.587277846,57676,"Cameroon",0.887265234,0.134693762
"2414",7.866574411,17633,"China",1.059512891,0.134685422
"2415",8.016589483,60679,"China",1.079639348,0.134675644
"2416",7.322457595,51330,"Brazil",0.985459819,0.134580475
"2417",8.260702268,45849,"Indonesia",1.111171266,0.13451293
"2418",5.710293192,48593,"Argentina",0.768096719,0.134510907
"2419",5.802608066,52895,"Peru",0.780433941,0.134497097
"2420",5.500689833,53906,"Gambia",0.739796474,0.134491581
"2421",6.563756479,36561,"Uganda",0.882587407,0.134463765
"2422",8.433338351,45289,"Indonesia",1.133361612,0.134390625
"2423",4.277085767,16044,"Mozambique",0.574568964,0.134336554
"2424",5.894565421,35981,"Myanmar",0.791702344,0.134310553
"2425",6.280208359,54373,"Angola",0.843378278,0.134291449
"2426",8.662095124,65011,"China",1.162957116,0.134258179
"2427",7.170908841,56040,"Tanzania",0.962649114,0.134243669
"2428",6.140699361,54728,"Congo DRC",0.824095235,0.134202179
"2429",6.886421204,30687,"Nigeria",0.923993911,0.134176212
"2430",5.703500703,54504,"Mozambique",0.765080614,0.134142285
"2431",6.701250061,13830,"Angola",0.898853818,0.13413226
"2432",5.533436186,53378,"Mozambique",0.742010292,0.134095753
"2433",6.417101021,65536,"Myanmar",0.860362684,0.134073421
"2434",7.052627252,44853,"Bolivia",0.945562484,0.134072375
"2435",7.432091227,51694,"China",0.996279122,0.134050981
"2436",9.134597533,50581,"Brazil",1.224389181,0.134038657
"2437",7.193248762,46727,"Vietnam",0.963744558,0.133979039
"2438",6.779838085,15271,"Nigeria",0.908069162,0.133936703
"2439",6.182309225,50095,"Brazil",0.828029616,0.133935328
"2440",5.244867338,36910,"Madagascar",0.701956481,0.133836842
"2441",6.304242279,55870,"Angola",0.843565897,0.133809245
"2442",5.658586916,48330,"Zambia",0.757137848,0.133803343
"2443",7.19255348,41950,"Mali",0.962257122,0.133785188
"2444",6.557942286,62669,"El Salvador",0.877293954,0.133775797
"2445",6.231554967,55099,"Madagascar",0.833569566,0.133765901
"2446",6.705741304,56107,"Nigeria",0.896904464,0.133751725
"2447",6.604444292,46940,"Angola",0.882235389,0.133582077
"2448",6.475159338,50376,"Bolivia",0.864919867,0.133575071
"2449",6.440840438,44672,"Angola",0.860200837,0.133554129
"2450",6.214609623,38941,"Madagascar",0.829926009,0.133544351
"2451",6.495936329,51798,"Tanzania",0.867246848,0.133506057
"2452",7.43029646,66747,"India",0.991985689,0.133505533
"2453",7.680588745,40496,"Brazil",1.024988938,0.133451871
"2454",5.712396921,46377,"Zambia",0.761951309,0.133385568
"2455",5.640185427,53206,"China",0.752096097,0.133345988
"2456",7.347083648,62093,"China",0.97967442,0.133341944
"2457",5.480000218,16052,"Zambia",0.730123572,0.133234223
"2458",6.761622482,58165,"Nigeria",0.900472116,0.133173971
"2459",7.501369409,56545,"Brazil",0.998592579,0.133121371
"2460",3.831741293,54062,"Brazil",0.509912585,0.133075943
"2461",7.523974953,60513,"Colombia",1.000908172,0.133029174
