FISHNET_ID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
15949,2,11771992612,-0.001568819,-0.001496861,7.20E-05,-0.00153284,3.60E-05,-0.00306568
16044,1,5885996306,0.019920474,0.019920474,0,0.019920474,0,0.019920474
16052,2,11771992612,0.020937324,0.020994378,5.71E-05,0.020965851,2.85E-05,0.041931702
16084,1,5885996306,0.017861256,0.017861256,0,0.017861256,0,0.017861256
16152,1,5885996306,-0.005702013,-0.005702013,0,-0.005702013,0,-0.005702013
16181,2,11771992612,-0.001386019,-0.001317377,6.86E-05,-0.001351698,3.43E-05,-0.002703396
16297,2,11771992612,0.020172138,0.020231361,5.92E-05,0.020201749,2.96E-05,0.040403498
16335,1,5885996306,0.019257523,0.019257523,0,0.019257523,0,0.019257523
16370,2,11771992612,0.019197075,0.019276394,7.93E-05,0.019236734,3.97E-05,0.038473468
16426,1,5885996306,0.008459606,0.008459606,0,0.008459606,0,0.008459606
16452,1,5885996306,-0.00586979,-0.00586979,0,-0.00586979,0,-0.00586979
16587,1,5885996306,0.016569104,0.016569104,0,0.016569104,0,0.016569104
16600,1,5885996306,0.008869901,0.008869901,0,0.008869901,0,0.008869901
16724,1,5885996306,0.005232249,0.005232249,0,0.005232249,0,0.005232249
16894,2,11771992612,0.020920465,0.020986699,6.62E-05,0.020953582,3.31E-05,0.041907163
16915,1,5885996306,0.006685271,0.006685271,0,0.006685271,0,0.006685271
16953,1,5885996306,0.008711996,0.008711996,0,0.008711996,0,0.008711996
17023,1,5885996306,-0.005922721,-0.005922721,0,-0.005922721,0,-0.005922721
17087,2,11771992612,0.010896069,0.010926349,3.03E-05,0.010911209,1.51E-05,0.021822418
17281,1,5885996306,0.006385708,0.006385708,0,0.006385708,0,0.006385708
17282,1,5885996306,-0.001340748,-0.001340748,0,-0.001340748,0,-0.001340748
17325,1,5885996306,0.009838621,0.009838621,0,0.009838621,0,0.009838621
17363,2,11771992612,0.020400995,0.020459123,5.81E-05,0.020430059,2.91E-05,0.040860118
17516,2,11771992612,0.008084095,0.008234501,0.000150406,0.008159298,7.52E-05,0.016318596
17598,2,11771992612,0.016775638,0.016901713,0.000126075,0.016838675,6.30E-05,0.033677351
17633,1,5885996306,0.005308151,0.005308151,0,0.005308151,0,0.005308151
17641,1,5885996306,0.008829636,0.008829636,0,0.008829636,0,0.008829636
17670,1,5885996306,0.006995545,0.006995545,0,0.006995545,0,0.006995545
17728,1,5885996306,0.020569166,0.020569166,0,0.020569166,0,0.020569166
17795,2,11771992612,0.015354623,0.015516922,0.000162299,0.015435772,8.11E-05,0.030871545
17876,2,11771992612,0.010271952,0.010292863,2.09E-05,0.010282407,1.05E-05,0.020564814
17883,1,5885996306,0.00867855,0.00867855,0,0.00867855,0,0.00867855
17919,1,5885996306,0.005653893,0.005653893,0,0.005653893,0,0.005653893
18046,2,11771992612,0.008729423,0.008988244,0.000258821,0.008858834,0.000129411,0.017717668
18097,2,11771992612,0.020404667,0.020463953,5.93E-05,0.02043431,2.96E-05,0.040868619
18196,1,5885996306,0.006543833,0.006543833,0,0.006543833,0,0.006543833
18254,1,5885996306,0.012934472,0.012934472,0,0.012934472,0,0.012934472
18508,1,5885996306,0.021338943,0.021338943,0,0.021338943,0,0.021338943
18584,1,5885996306,-0.001697384,-0.001697384,0,-0.001697384,0,-0.001697384
18599,2,11771992612,0.015304615,0.015412294,0.00010768,0.015358455,5.38E-05,0.030716909
18705,1,5885996306,0.010903525,0.010903525,0,0.010903525,0,0.010903525
18721,1,5885996306,-0.0010284,-0.0010284,0,-0.0010284,0,-0.0010284
18730,1,5885996306,0.008985592,0.008985592,0,0.008985592,0,0.008985592
18742,2,11771992612,0.01595125,0.016074672,0.000123423,0.016012961,6.17E-05,0.032025922
18830,2,11771992612,0.007824256,0.007930625,0.000106369,0.007877441,5.32E-05,0.015754881
18892,1,5885996306,0.007461506,0.007461506,0,0.007461506,0,0.007461506
18904,1,5885996306,0.02132839,0.02132839,0,0.02132839,0,0.02132839
18973,1,5885996306,-0.005432765,-0.005432765,0,-0.005432765,0,-0.005432765
19008,2,11771992612,0.011875377,0.01196724,9.19E-05,0.011921308,4.59E-05,0.023842617
19044,1,5885996306,0.009189466,0.009189466,0,0.009189466,0,0.009189466
19156,2,11771992612,0.01773015,0.017772423,4.23E-05,0.017751287,2.11E-05,0.035502573
19175,1,5885996306,0.020521311,0.020521311,0,0.020521311,0,0.020521311
19193,2,11771992612,0.008869139,0.009126953,0.000257813,0.008998046,0.000128907,0.017996092
19220,1,5885996306,-0.001671114,-0.001671114,0,-0.001671114,0,-0.001671114
19321,2,11771992612,-0.001195515,-0.001183285,1.22E-05,-0.0011894,6.12E-06,-0.0023788
19559,1,5885996306,0.022345159,0.022345159,0,0.022345159,0,0.022345159
19611,2,11771992612,0.020269493,0.020327576,5.81E-05,0.020298534,2.90E-05,0.040597068
19696,1,5885996306,0.010252598,0.010252598,0,0.010252598,0,0.010252598
19723,2,11771992612,0.01643995,0.016663294,0.000223344,0.016551622,0.000111672,0.033103244
19790,1,5885996306,-0.00107794,-0.00107794,0,-0.00107794,0,-0.00107794
19825,1,5885996306,0.017557668,0.017557668,0,0.017557668,0,0.017557668
19840,1,5885996306,0.014017666,0.014017666,0,0.014017666,0,0.014017666
19938,2,11771992612,0.008171489,0.008321449,0.000149961,0.008246469,7.50E-05,0.016492938
19998,1,5885996306,0.007165302,0.007165302,0,0.007165302,0,0.007165302
20000,2,11771992612,0.012484295,0.012598424,0.000114129,0.01254136,5.71E-05,0.02508272
20018,1,5885996306,0.008885439,0.008885439,0,0.008885439,0,0.008885439
20028,1,5885996306,0.021849174,0.021849174,0,0.021849174,0,0.021849174
20095,1,5885996306,0.010286664,0.010286664,0,0.010286664,0,0.010286664
20241,1,5885996306,0.00662488,0.00662488,0,0.00662488,0,0.00662488
20242,1,5885996306,0.021957071,0.021957071,0,0.021957071,0,0.021957071
20391,1,5885996306,0.008542339,0.008542339,0,0.008542339,0,0.008542339
20509,1,5885996306,0.018065667,0.018065667,0,0.018065667,0,0.018065667
20548,1,5885996306,0.010579618,0.010579618,0,0.010579618,0,0.010579618
20572,1,5885996306,-0.001756989,-0.001756989,0,-0.001756989,0,-0.001756989
20586,1,5885996306,0.004718728,0.004718728,0,0.004718728,0,0.004718728
20594,1,5885996306,-0.001189829,-0.001189829,0,-0.001189829,0,-0.001189829
20678,2,11771992612,-0.001640526,-0.001577089,6.34E-05,-0.001608807,3.17E-05,-0.003217615
20764,1,5885996306,0.016215459,0.016215459,0,0.016215459,0,0.016215459
