Order_Mean,FISHNET_ID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
5244,41640,1,5885996306,0.000326484,0.000326484,0,0.000326484,0,0.000326484
5245,42723,1,5885996306,0.000315886,0.000315886,0,0.000315886,0,0.000315886
5246,41923,4,23543985225,0.000155735,0.000466303,0.000310568,0.000310678,0.000123249,0.00124271
5247,57475,1,5885996306,0.000304011,0.000304011,0,0.000304011,0,0.000304011
5248,69185,1,5885996306,0.000281976,0.000281976,0,0.000281976,0,0.000281976
5249,73522,1,5885996306,0.000277314,0.000277314,0,0.000277314,0,0.000277314
5250,43202,1,5885996306,0.000273899,0.000273899,0,0.000273899,0,0.000273899
5251,54399,2,11771992612,8.90209E-05,0.000329007,0.000239986,0.000209014,0.000119993,0.000418028
5252,49047,1,5885996306,0.000200314,0.000200314,0,0.000200314,0,0.000200314
5253,49344,2,11771992612,0.000162536,0.000226297,6.37612E-05,0.000194416,3.18806E-05,0.000388833
5254,47149,2,11771992612,-8.24832E-06,0.000393489,0.000401737,0.00019262,0.000200869,0.000385241
5255,60972,1,5885996306,0.000189121,0.000189121,0,0.000189121,0,0.000189121
5256,65818,1,5885996306,0.000172134,0.000172134,0,0.000172134,0,0.000172134
5257,69583,2,11771992612,1.12258E-05,0.000329871,0.000318645,0.000170548,0.000159322,0.000341097
5258,71274,1,5885996306,0.000163036,0.000163036,0,0.000163036,0,0.000163036
5259,61067,1,5885996306,0.000149915,0.000149915,0,0.000149915,0,0.000149915
5260,69813,1,5885996306,0.000144563,0.000144563,0,0.000144563,0,0.000144563
5261,58022,1,5885996306,0.000143697,0.000143697,0,0.000143697,0,0.000143697
5262,49440,1,5885996306,0.000121731,0.000121731,0,0.000121731,0,0.000121731
5263,43746,2,11771992612,3.99817E-07,0.000231339,0.000230939,0.000115869,0.000115469,0.000231739
5264,50301,2,11771992612,-8.18291E-05,0.000276671,0.0003585,9.74208E-05,0.00017925,0.000194842
5265,47001,4,23543985225,-0.000112008,0.000315737,0.000427745,9.02113E-05,0.000152701,0.000360845
5266,56360,1,5885996306,8.26431E-05,8.26431E-05,0,8.26431E-05,0,8.26431E-05
5267,46543,1,5885996306,6.60356E-05,6.60356E-05,0,6.60356E-05,0,6.60356E-05
5268,37616,1,5885996306,6.11707E-05,6.11707E-05,0,6.11707E-05,0,6.11707E-05
5269,47552,1,5885996306,4.60302E-05,4.60302E-05,0,4.60302E-05,0,4.60302E-05
5270,53321,1,5885996306,4.15111E-05,4.15111E-05,0,4.15111E-05,0,4.15111E-05
5271,60107,1,5885996306,2.57175E-05,2.57175E-05,0,2.57175E-05,0,2.57175E-05
5272,65281,2,11771992612,-0.00017607,0.000167179,0.00034325,-4.44544E-06,0.000171625,-8.89089E-06
5273,59180,1,5885996306,-8.88846E-06,-8.88846E-06,0,-8.88846E-06,0,-8.88846E-06
5274,61245,1,5885996306,-3.95869E-05,-3.95869E-05,0,-3.95869E-05,0,-3.95869E-05
5275,45446,1,5885996306,-8.75333E-05,-8.75333E-05,0,-8.75333E-05,0,-8.75333E-05
5276,65461,1,5885996306,-8.86379E-05,-8.86379E-05,0,-8.86379E-05,0,-8.86379E-05
5277,49583,1,5885996306,-9.38579E-05,-9.38579E-05,0,-9.38579E-05,0,-9.38579E-05
5278,40536,1,5885996306,-9.90039E-05,-9.90039E-05,0,-9.90039E-05,0,-9.90039E-05
5279,57140,2,11771992612,-0.000339235,0.000136572,0.000475807,-0.000101332,0.000237904,-0.000202663
5280,55629,1,5885996306,-0.000105212,-0.000105212,0,-0.000105212,0,-0.000105212
5281,50868,1,5885996306,-0.0001134,-0.0001134,0,-0.0001134,0,-0.0001134
5282,67581,1,5885996306,-0.000115522,-0.000115522,0,-0.000115522,0,-0.000115522
5283,49327,1,5885996306,-0.000123032,-0.000123032,0,-0.000123032,0,-0.000123032
5284,56530,2,11771992612,-0.000323249,2.5839E-05,0.000349088,-0.000148705,0.000174544,-0.00029741
5285,53471,1,5885996306,-0.000157323,-0.000157323,0,-0.000157323,0,-0.000157323
5286,15457,2,11771992612,-0.000273464,-6.00086E-05,0.000213455,-0.000166736,0.000106728,-0.000333472
5287,60703,1,5885996306,-0.000205694,-0.000205694,0,-0.000205694,0,-0.000205694
5288,10642,1,5885996306,-0.000208394,-0.000208394,0,-0.000208394,0,-0.000208394
5289,59427,1,5885996306,-0.000234461,-0.000234461,0,-0.000234461,0,-0.000234461
5290,45481,2,11771992612,-0.00037982,-0.000115582,0.000264238,-0.000247701,0.000132119,-0.000495402
5291,41056,1,5885996306,-0.000253201,-0.000253201,0,-0.000253201,0,-0.000253201
5292,71537,1,5885996306,-0.00027259,-0.00027259,0,-0.00027259,0,-0.00027259
5293,65123,2,11771992612,-0.000418797,-0.00013511,0.000283686,-0.000276953,0.000141843,-0.000553907
5294,47715,1,5885996306,-0.000284732,-0.000284732,0,-0.000284732,0,-0.000284732
5295,58589,2,11771992612,-0.000371886,-0.000207666,0.00016422,-0.000289776,8.211E-05,-0.000579552
5296,57694,2,11771992612,-0.000510637,-8.30795E-05,0.000427557,-0.000296858,0.000213779,-0.000593716
5297,69203,2,11771992612,-0.000497445,-0.000104739,0.000392706,-0.000301092,0.000196353,-0.000602183
5298,59991,1,5885996306,-0.000318018,-0.000318018,0,-0.000318018,0,-0.000318018
5299,57200,1,5885996306,-0.00033509,-0.00033509,0,-0.00033509,0,-0.00033509
5300,42729,2,11771992612,-0.000468231,-0.000203703,0.000264529,-0.000335967,0.000132264,-0.000671934
5301,59236,2,11771992612,-0.00046311,-0.00021847,0.00024464,-0.00034079,0.00012232,-0.00068158
5302,57997,1,5885996306,-0.000397481,-0.000397481,0,-0.000397481,0,-0.000397481
5303,63951,1,5885996306,-0.000401047,-0.000401047,0,-0.000401047,0,-0.000401047
5304,3985,2,11771992612,-0.000566359,-0.000254128,0.000312231,-0.000410244,0.000156115,-0.000820487
5305,14389,2,11771992612,-0.000515279,-0.000310598,0.000204681,-0.000412939,0.00010234,-0.000825877
5306,47608,2,11771992612,-0.00061787,-0.000209786,0.000408084,-0.000413828,0.000204042,-0.000827656
5307,58032,2,11771992612,-0.000527332,-0.00030871,0.000218622,-0.000418021,0.000109311,-0.000836043
5308,53767,1,5885996306,-0.000423274,-0.000423274,0,-0.000423274,0,-0.000423274
5309,45147,4,23543985225,-0.000643551,-0.000230028,0.000413523,-0.000437525,0.000150883,-0.001750098
5310,43329,1,5885996306,-0.000463038,-0.000463038,0,-0.000463038,0,-0.000463038
5311,67463,1,5885996306,-0.000466831,-0.000466831,0,-0.000466831,0,-0.000466831
5312,16335,1,5885996306,-0.000473317,-0.000473317,0,-0.000473317,0,-0.000473317
5313,9799,2,11771992612,-0.000687532,-0.00026438,0.000423152,-0.000475956,0.000211576,-0.000951911
5314,58652,1,5885996306,-0.000477757,-0.000477757,0,-0.000477757,0,-0.000477757
5315,58099,1,5885996306,-0.000484197,-0.000484197,0,-0.000484197,0,-0.000484197
5316,44917,1,5885996306,-0.000495503,-0.000495503,0,-0.000495503,0,-0.000495503
5317,42659,2,11771992612,-0.000638774,-0.000376261,0.000262513,-0.000507518,0.000131257,-0.001015035
5318,49370,2,11771992612,-0.000619667,-0.000414644,0.000205023,-0.000517156,0.000102512,-0.001034311
5319,70301,1,5885996306,-0.000527207,-0.000527207,0,-0.000527207,0,-0.000527207
5320,59553,1,5885996306,-0.000532141,-0.000532141,0,-0.000532141,0,-0.000532141
5321,24,2,11771992612,-0.000743343,-0.000337058,0.000406285,-0.0005402,0.000203143,-0.0010804
5322,23986,1,5885996306,-0.000590814,-0.000590814,0,-0.000590814,0,-0.000590814
5323,49794,2,11771992612,-0.000621601,-0.000574264,4.73371E-05,-0.000597933,2.36686E-05,-0.001195866
5324,68951,2,11771992612,-0.00082732,-0.000386101,0.000441218,-0.000606711,0.000220609,-0.001213421
5325,58188,1,5885996306,-0.000613837,-0.000613837,0,-0.000613837,0,-0.000613837
5326,51097,1,5885996306,-0.000633219,-0.000633219,0,-0.000633219,0,-0.000633219
5327,43539,4,23543985225,-0.000772347,-0.000475259,0.000297088,-0.000658981,0.000110817,-0.002635926
5328,36561,2,11771992612,-0.000844637,-0.000587451,0.000257186,-0.000716044,0.000128593,-0.001432088
5329,47409,2,11771992612,-0.000989335,-0.000446742,0.000542593,-0.000718038,0.000271297,-0.001436077
5330,47303,2,11771992612,-0.000984102,-0.000481541,0.000502561,-0.000732822,0.00025128,-0.001465643
5331,45455,1,5885996306,-0.0007486,-0.0007486,0,-0.0007486,0,-0.0007486
5332,49406,1,5885996306,-0.00074985,-0.00074985,0,-0.00074985,0,-0.00074985
5333,51895,2,11771992612,-0.000889744,-0.000641613,0.000248132,-0.000765679,0.000124066,-0.001531357
5334,43368,4,23543985225,-0.000947819,-0.000595943,0.000351877,-0.000772361,0.000138746,-0.003089442
5335,51726,1,5885996306,-0.000775336,-0.000775336,0,-0.000775336,0,-0.000775336
5336,56822,1,5885996306,-0.0007937,-0.0007937,0,-0.0007937,0,-0.0007937
5337,57593,1,5885996306,-0.000821883,-0.000821883,0,-0.000821883,0,-0.000821883
5338,57145,2,11771992612,-0.000963205,-0.000716221,0.000246984,-0.000839713,0.000123492,-0.001679427
5339,57830,1,5885996306,-0.000845196,-0.000845196,0,-0.000845196,0,-0.000845196
5340,55429,2,11771992612,-0.000917325,-0.000789428,0.000127897,-0.000853377,6.39486E-05,-0.001706753
5341,49558,1,5885996306,-0.00088305,-0.00088305,0,-0.00088305,0,-0.00088305
5342,56589,1,5885996306,-0.000901883,-0.000901883,0,-0.000901883,0,-0.000901883
5343,75364,1,5885996306,-0.000902474,-0.000902474,0,-0.000902474,0,-0.000902474
5344,68135,2,11771992612,-0.001217949,-0.000661676,0.000556274,-0.000939812,0.000278137,-0.001879625
5345,41187,2,11771992612,-0.001105443,-0.000791304,0.000314139,-0.000948373,0.00015707,-0.001896746
5346,54358,1,5885996306,-0.000960211,-0.000960211,0,-0.000960211,0,-0.000960211
5347,56851,1,5885996306,-0.000960277,-0.000960277,0,-0.000960277,0,-0.000960277
5348,62496,1,5885996306,-0.000973043,-0.000973043,0,-0.000973043,0,-0.000973043
5349,53033,1,5885996306,-0.000977213,-0.000977213,0,-0.000977213,0,-0.000977213
5350,48650,1,5885996306,-0.000977815,-0.000977815,0,-0.000977815,0,-0.000977815
5351,73881,1,5885996306,-0.001006463,-0.001006463,0,-0.001006463,0,-0.001006463
5352,73593,1,5885996306,-0.001008711,-0.001008711,0,-0.001008711,0,-0.001008711
5353,38342,1,5885996306,-0.001019676,-0.001019676,0,-0.001019676,0,-0.001019676
5354,9212,1,5885996306,-0.001034714,-0.001034714,0,-0.001034714,0,-0.001034714
5355,73549,1,5885996306,-0.001035329,-0.001035329,0,-0.001035329,0,-0.001035329
5356,65663,2,11771992612,-0.001420104,-0.000669542,0.000750562,-0.001044823,0.000375281,-0.002089645
5357,71014,1,5885996306,-0.00104671,-0.00104671,0,-0.00104671,0,-0.00104671
5358,58774,1,5885996306,-0.001050511,-0.001050511,0,-0.001050511,0,-0.001050511
5359,11765,2,11771992612,-0.001143605,-0.000966528,0.000177078,-0.001055067,8.85388E-05,-0.002110133
5360,36934,2,11771992612,-0.001114741,-0.00099687,0.000117871,-0.001055806,5.89357E-05,-0.002111611
5361,39397,1,5885996306,-0.001069552,-0.001069552,0,-0.001069552,0,-0.001069552
5362,57388,1,5885996306,-0.001075169,-0.001075169,0,-0.001075169,0,-0.001075169
5363,56698,1,5885996306,-0.001085927,-0.001085927,0,-0.001085927,0,-0.001085927
5364,16370,2,11771992612,-0.001139474,-0.00104181,9.76636E-05,-0.001090642,4.88318E-05,-0.002181284
5365,65907,2,11771992612,-0.00120963,-0.000973786,0.000235844,-0.001091708,0.000117922,-0.002183415
5366,53792,2,11771992612,-0.001310067,-0.000896177,0.00041389,-0.001103122,0.000206945,-0.002206243
5367,3409,1,5885996306,-0.00110664,-0.00110664,0,-0.00110664,0,-0.00110664
5368,67760,2,11771992612,-0.001318636,-0.000909178,0.000409458,-0.001113907,0.000204729,-0.002227814
5369,34638,2,11771992612,-0.00117439,-0.001057387,0.000117003,-0.001115889,5.85013E-05,-0.002231778
5370,47292,1,5885996306,-0.001120268,-0.001120268,0,-0.001120268,0,-0.001120268
5371,50142,1,5885996306,-0.001122719,-0.001122719,0,-0.001122719,0,-0.001122719
5372,45568,2,11771992612,-0.001139298,-0.001139192,1.05356E-07,-0.001139245,5.26779E-08,-0.00227849
5373,55372,1,5885996306,-0.00114018,-0.00114018,0,-0.00114018,0,-0.00114018
5374,46014,1,5885996306,-0.001155374,-0.001155374,0,-0.001155374,0,-0.001155374
5375,55218,2,11771992612,-0.001246942,-0.001073212,0.00017373,-0.001160077,8.6865E-05,-0.002320155
5376,72298,1,5885996306,-0.001168132,-0.001168132,0,-0.001168132,0,-0.001168132
5377,53187,1,5885996306,-0.001173435,-0.001173435,0,-0.001173435,0,-0.001173435
5378,56380,2,11771992612,-0.001297199,-0.001057323,0.000239876,-0.001177261,0.000119938,-0.002354522
5379,68468,1,5885996306,-0.001198486,-0.001198486,0,-0.001198486,0,-0.001198486
5380,51065,2,11771992612,-0.001269355,-0.001138188,0.000131166,-0.001203771,6.55832E-05,-0.002407543
5381,58884,2,11771992612,-0.001274025,-0.001139347,0.000134678,-0.001206686,6.73389E-05,-0.002413373
5382,45915,1,5885996306,-0.00121247,-0.00121247,0,-0.00121247,0,-0.00121247
5383,51422,1,5885996306,-0.001214276,-0.001214276,0,-0.001214276,0,-0.001214276
5384,51107,2,11771992612,-0.001243145,-0.001195797,4.73483E-05,-0.001219471,2.36742E-05,-0.002438942
5385,60057,1,5885996306,-0.001229696,-0.001229696,0,-0.001229696,0,-0.001229696
5386,59184,1,5885996306,-0.001232241,-0.001232241,0,-0.001232241,0,-0.001232241
5387,57351,1,5885996306,-0.001242743,-0.001242743,0,-0.001242743,0,-0.001242743
5388,56693,1,5885996306,-0.001248895,-0.001248895,0,-0.001248895,0,-0.001248895
5389,53844,2,11771992612,-0.001373963,-0.001135674,0.000238289,-0.001254819,0.000119144,-0.002509637
5390,57184,2,11771992612,-0.001321761,-0.001196612,0.000125149,-0.001259186,6.25744E-05,-0.002518372
5391,59106,1,5885996306,-0.001267069,-0.001267069,0,-0.001267069,0,-0.001267069
5392,70073,1,5885996306,-0.001282226,-0.001282226,0,-0.001282226,0,-0.001282226
5393,52178,1,5885996306,-0.001289466,-0.001289466,0,-0.001289466,0,-0.001289466
5394,47093,1,5885996306,-0.001300177,-0.001300177,0,-0.001300177,0,-0.001300177
5395,60524,1,5885996306,-0.001318533,-0.001318533,0,-0.001318533,0,-0.001318533
5396,43791,1,5885996306,-0.001321158,-0.001321158,0,-0.001321158,0,-0.001321158
5397,70562,1,5885996306,-0.00132573,-0.00132573,0,-0.00132573,0,-0.00132573
5398,55090,2,11771992612,-0.001396264,-0.001268564,0.0001277,-0.001332414,6.38501E-05,-0.002664827
5399,42994,2,11771992612,-0.001405538,-0.001281324,0.000124214,-0.001343431,6.21068E-05,-0.002686862
5400,63038,1,5885996306,-0.001355093,-0.001355093,0,-0.001355093,0,-0.001355093
5401,53764,1,5885996306,-0.001356418,-0.001356418,0,-0.001356418,0,-0.001356418
5402,51274,1,5885996306,-0.001373417,-0.001373417,0,-0.001373417,0,-0.001373417
5403,72294,1,5885996306,-0.001379455,-0.001379455,0,-0.001379455,0,-0.001379455
5404,52944,4,23543985225,-0.001540842,-0.001228361,0.000312481,-0.001382021,0.000121947,-0.005528084
5405,53927,2,11771992612,-0.001433765,-0.001335601,9.81641E-05,-0.001384683,4.9082E-05,-0.002769366
5406,74765,1,5885996306,-0.001393966,-0.001393966,0,-0.001393966,0,-0.001393966
5407,70478,2,11771992612,-0.001459466,-0.001336986,0.00012248,-0.001398226,6.124E-05,-0.002796452
5408,53480,1,5885996306,-0.001400182,-0.001400182,0,-0.001400182,0,-0.001400182
5409,56273,2,11771992612,-0.001589819,-0.001227717,0.000362102,-0.001408768,0.000181051,-0.002817536
5410,50259,2,11771992612,-0.001416377,-0.001408207,8.16991E-06,-0.001412292,4.08496E-06,-0.002824583
5411,19220,1,5885996306,-0.001415832,-0.001415832,0,-0.001415832,0,-0.001415832
5412,7134,1,5885996306,-0.001424414,-0.001424414,0,-0.001424414,0,-0.001424414
5413,38121,1,5885996306,-0.001425285,-0.001425285,0,-0.001425285,0,-0.001425285
5414,63444,1,5885996306,-0.001435924,-0.001435924,0,-0.001435924,0,-0.001435924
5415,68010,1,5885996306,-0.001446625,-0.001446625,0,-0.001446625,0,-0.001446625
5416,9730,2,11771992612,-0.001524132,-0.001399868,0.000124263,-0.001462,6.21317E-05,-0.002924
5417,57519,1,5885996306,-0.001463388,-0.001463388,0,-0.001463388,0,-0.001463388
5418,44921,1,5885996306,-0.001469413,-0.001469413,0,-0.001469413,0,-0.001469413
5419,44107,2,11771992612,-0.001538125,-0.00140771,0.000130415,-0.001472918,6.52077E-05,-0.002945835
5420,50670,1,5885996306,-0.001474911,-0.001474911,0,-0.001474911,0,-0.001474911
5421,45543,2,11771992612,-0.001685052,-0.00129792,0.000387132,-0.001491486,0.000193566,-0.002982972
5422,49622,2,11771992612,-0.001610805,-0.001391299,0.000219507,-0.001501052,0.000109753,-0.003002104
5423,64750,1,5885996306,-0.001501319,-0.001501319,0,-0.001501319,0,-0.001501319
5424,67974,2,11771992612,-0.001755225,-0.00125814,0.000497085,-0.001506682,0.000248543,-0.003013365
5425,59344,4,23543985225,-0.001651897,-0.001383778,0.000268119,-0.001509066,9.52656E-05,-0.006036263
5426,53986,4,23543985225,-0.001702125,-0.001325001,0.000377124,-0.001514326,0.000149728,-0.006057306
5427,9155,1,5885996306,-0.001514866,-0.001514866,0,-0.001514866,0,-0.001514866
5428,69148,1,5885996306,-0.001523517,-0.001523517,0,-0.001523517,0,-0.001523517
5429,19616,2,11771992612,-0.001761664,-0.001287583,0.000474081,-0.001524624,0.000237041,-0.003049247
5430,47588,2,11771992612,-0.001700725,-0.001350179,0.000350546,-0.001525452,0.000175273,-0.003050905
5431,44987,1,5885996306,-0.00152749,-0.00152749,0,-0.00152749,0,-0.00152749
5432,50915,2,11771992612,-0.001598314,-0.001478444,0.000119871,-0.001538379,5.99354E-05,-0.003076758
5433,67547,1,5885996306,-0.001557164,-0.001557164,0,-0.001557164,0,-0.001557164
5434,49464,1,5885996306,-0.001579953,-0.001579953,0,-0.001579953,0,-0.001579953
5435,70613,1,5885996306,-0.001580558,-0.001580558,0,-0.001580558,0,-0.001580558
5436,52201,1,5885996306,-0.001587168,-0.001587168,0,-0.001587168,0,-0.001587168
5437,71924,2,11771992612,-0.001652999,-0.001538315,0.000114684,-0.001595657,5.73418E-05,-0.003191313
5438,63877,2,11771992612,-0.001792283,-0.001404833,0.000387451,-0.001598558,0.000193725,-0.003197116
5439,53896,1,5885996306,-0.001599099,-0.001599099,0,-0.001599099,0,-0.001599099
5440,69370,2,11771992612,-0.001977772,-0.001255366,0.000722406,-0.001616569,0.000361203,-0.003233139
5441,41424,1,5885996306,-0.001616795,-0.001616795,0,-0.001616795,0,-0.001616795
5442,73283,1,5885996306,-0.00162933,-0.00162933,0,-0.00162933,0,-0.00162933
5443,41734,2,11771992612,-0.001772681,-0.001489957,0.000282724,-0.001631319,0.000141362,-0.003262638
5444,53170,1,5885996306,-0.001644888,-0.001644888,0,-0.001644888,0,-0.001644888
5445,35459,1,5885996306,-0.001647099,-0.001647099,0,-0.001647099,0,-0.001647099
5446,69360,1,5885996306,-0.001647839,-0.001647839,0,-0.001647839,0,-0.001647839
5447,44446,1,5885996306,-0.001650625,-0.001650625,0,-0.001650625,0,-0.001650625
5448,63018,1,5885996306,-0.001653528,-0.001653528,0,-0.001653528,0,-0.001653528
5449,73753,1,5885996306,-0.001666693,-0.001666693,0,-0.001666693,0,-0.001666693
5450,53938,1,5885996306,-0.001672949,-0.001672949,0,-0.001672949,0,-0.001672949
5451,62617,2,11771992612,-0.001738239,-0.001620914,0.000117326,-0.001679577,5.86628E-05,-0.003359153
5452,58331,2,11771992612,-0.001881018,-0.001497819,0.000383199,-0.001689418,0.0001916,-0.003378837
5453,56816,2,11771992612,-0.001698448,-0.001682189,1.6259E-05,-0.001690318,8.12951E-06,-0.003380637
5454,46664,1,5885996306,-0.001696318,-0.001696318,0,-0.001696318,0,-0.001696318
